neighbours,center,RMSE
54.142510016755026,True,0.8882061931679772
41.03774731335955,True,0.8868712300119593
21.930335458555895,False,0.8917517999531764
85.72793685143118,True,0.8896994096378215
64.14685733674824,False,0.888023240265032
74.39128775571665,True,0.8895843297183353
29.42786182880251,True,0.8872730284273626
56.95903021385742,True,0.8885988430451328
48.89308967651914,False,0.8915545330426061
10.41231121228156,False,0.9060973391564727
95.33181262805061,True,0.8914263055028461
90.71707728764342,False,0.8899206514258803
75.64314101968549,False,0.8884302955385049
77.75913966495703,True,0.8899183710219697
42.269188161016125,True,0.8917536391579369
3.9211007711792263,True,0.9851225875503642
1.2058003894558589,True,1.1890371830579016
31.32842715328144,True,0.8886541314691927
46.27527481162442,True,0.8874664082202519
71.0495630605399,False,0.8889588847517707
29.1631629982165,True,0.8887479177648459
18.477715208069355,True,0.8930604936182422
37.20633691410574,True,0.8869453324314228
38.58088913615208,True,0.8882430866995296
36.9035385731967,True,0.8881499324831276
59.47918399773695,True,0.8910424209734986
19.45944037588321,True,0.893010426883924
12.44743371596271,True,0.9031838227397095
50.0644349964174,True,0.8902271651347632
55.763820098141004,True,0.8889771011241289
64.9641251868496,True,0.8886910602825561
35.642265768911514,True,0.8890776142397914
45.58624524997853,False,0.8884306614508165
24.034699651735064,True,0.8902491429415977
12.19042411536201,True,0.9001633669540319
24.94672686162046,False,0.8934679673752519
82.56624979716571,True,0.8899882337202545
64.6046780174932,True,0.8895377749104753
52.87013456160254,False,0.8889892755601407
41.311807960917655,True,0.8885900759224139
32.43092416514759,False,0.889937311666013
5.150563131834446,True,0.9387895788290047
60.121544023523064,True,0.8873839640860366
17.139010702124263,False,0.8960577708051002
69.42775511470852,True,0.8898882992204219
27.036837529737817,True,0.8889900083825842
46.39829864843716,True,0.8858817891400677
80.86493296201579,False,0.8909167127696745
92.49677333641264,True,0.8897601192913506
43.871989954915605,True,0.886636526472608
44.79181951320236,True,0.8872535650533833
52.198195923905146,True,0.8919929332795472
68.898218128791,False,0.8873673359851167
32.57584203653653,True,0.8874900996606404
98.862163542849,True,0.8879460427483418
57.91260827513656,True,0.8879689776564599
86.63193890439265,False,0.8876287235773742
48.65085352847058,True,0.8884356825849117
61.012192813896334,True,0.8894245054735352
76.14613103067116,True,0.8887629428256545
42.69740140747089,True,0.8867827611898543
72.53583809670667,False,0.8886651104466458
7.557651611761443,True,0.9240847212786312
55.4807760713922,True,0.8908569084457344
15.49730614060886,True,0.8966939578040158
40.91854595696882,True,0.8907478581761273
35.18115562513239,True,0.891406716780718
47.84888425932077,True,0.8863300277850391
62.87935896507528,True,0.8870552240212735
21.61146914902567,True,0.8942720918531326
47.098885709307936,True,0.8861548791877913
47.017650664912246,True,0.8896946821109398
67.45014079449567,True,0.8880076206833364
30.207516977207778,True,0.8906454587970459
52.25575262287371,True,0.8898717944805311
37.957111588820375,True,0.8878732508088424
48.80333577088383,True,0.8902190675375713
40.087574213428866,False,0.8877103483919784
34.861288406337486,True,0.8876715154551857
26.543328596974458,True,0.89126588284244
57.62999364818657,True,0.8884310229286216
53.67341874945248,True,0.8876662518818645
47.05560755901477,False,0.8917623942996245
21.618337968166323,True,0.892359067146611
62.029483828139306,True,0.8887210669266201
65.760274361992,True,0.8911943117831416
73.32861843674783,False,0.8878437029366281
78.95852863906511,True,0.8897427255119605
51.3256535695435,True,0.8896004528774872
39.83103068856438,True,0.8910089654937244
28.679945595746226,True,0.8882780463090573
85.40328592493199,False,0.8924853138423715
55.76134203417447,True,0.8877618864828892
59.75995055525438,True,0.8883564443534246
50.231293650325114,True,0.8907592145320724
32.80973465192509,False,0.8885939632883444
43.437756576345215,True,0.8913328771530737
45.33982339199287,True,0.8877784515244819
23.838380016596066,True,0.8914310588167002
13.797225591491497,True,0.9009793826421965
