neighbours,center,F1,Precision,Recall
82.91899068705636,False,0.0444901114931397,0.03419370860927167,0.11893605246979752
52.20202066646283,False,0.04554415610459907,0.03516390728476848,0.12064565100955689
7.228034453654379,True,0.042850859750016936,0.03323675496688766,0.11472208878727952
47.79023882438347,True,0.04596201175895313,0.035445364238410805,0.12192027063021034
4.953022267001969,False,0.03964559279276326,0.03087913907284789,0.10480921299858056
79.33046314444026,True,0.04479502409808972,0.03454470198675517,0.11887531110233153
45.78555195651614,False,0.046480448468592624,0.03586754966887447,0.12431663584155332
78.68392633711339,False,0.0450279054899607,0.034723509933775085,0.11989509878831335
86.96897748328931,False,0.04479759543339232,0.03451655629139104,0.11968659981189164
49.8793904803881,True,0.04642301609453759,0.03576655629139095,0.12380586595299334
78.887930366438,True,0.044537378662282655,0.03434105960264931,0.11878194491644364
63.57817342466922,True,0.04537882341488977,0.03498178807947036,0.1213184988778308
89.86656062368799,True,0.04475548567411248,0.03438907284768236,0.12024893159557642
11.387746460292506,False,0.04519243475468667,0.035018211920530104,0.1204812948884441
34.950364576984256,True,0.04577214854401372,0.035274834437086344,0.1212239714163671
78.11491300750264,False,0.045209531906551685,0.034763245033112816,0.12088019236018507
71.53722195641515,False,0.045461944492338056,0.03500496688741748,0.12064802582876161
9.472775762671837,True,0.044242972498592235,0.034375827814569763,0.11757621471762861
91.69032698860048,False,0.044706699137507314,0.03428476821192078,0.12133587239827748
59.5129907584054,False,0.045939495118349105,0.03535761589404018,0.12203045330601404
29.188149074750523,True,0.04671624966009149,0.03608774834437111,0.12356432803912087
25.973882918960605,True,0.04710960656657937,0.03644701986754991,0.12387344148331272
21.97609799818271,True,0.046700275939598225,0.03600827814569573,0.12428715391381906
30.36801887717365,True,0.046277222768743145,0.03571026490066258,0.12210645851188373
22.266658950957297,True,0.046174990940863664,0.03571688741721878,0.12187289032178106
33.75327407988199,True,0.04627762819784001,0.035753311258278395,0.12176555535447792
17.739635425247904,True,0.04561297168987199,0.03533112582781473,0.12058190833028407
40.97752459084224,True,0.04581829974298771,0.03548178807947051,0.12080833958547257
24.03783031552789,True,0.04637396279456474,0.0358907284768215,0.12222186001402463
15.155744007741797,True,0.04575142333289166,0.0354155629139077,0.12163547057453197
30.152386918567363,True,0.046382934486393315,0.035874172185430736,0.12229398578915456
1.9208816348190219,True,0.029734767719712098,0.023296357615894485,0.07925709509604197
39.23933752629402,True,0.04621011880090312,0.0356423841059605,0.12348205718501704
61.32176734035707,True,0.045170805904748215,0.034912251655629396,0.12014155901455371
53.585419643318616,True,0.04582092863648335,0.03536258278145736,0.1210727369750712
27.20126043782994,True,0.04645643473911397,0.035960264900662564,0.12338123782092351
43.85068143611936,True,0.04614793523691199,0.035577814569536785,0.12296486759929298
3.4604517539829445,True,0.03797994289297683,0.029658940397351292,0.0996258021259253
54.47410580765036,True,0.0462010181833551,0.03565066225165587,0.12388219449974941
